,,BR_INST_RETIRED,BR_MISS_PRED_RETIRED,CPU_CLK_UNHALTED,INST_RETIRED,LLC_MISSES:0x41,LLC_REFS:0x4f,arith:fpu_div_active,l1d:0x1,l2_rqsts:0x1,l2_rqsts:0x3,l2_rqsts:0x8,l2_rqsts:0x20,mem_trans_retired:0x2,mem_uops_retired:all_stores,misalign_mem_ref:0x1,misalign_mem_ref:0x2,resource_stalls:any,uops_dispatched:core
19,3800,4322336,4589,108945839,110792302,54862,1984862,1440,2591901,1273179,3106957,844100,15217,22363506,25988587,0,0,32164548,386976025
19,3900,4966334,5479,130656032,134289052,53597,2191074,1517,2589789,1220021,2782367,725753,12710,18780856,21740517,0,0,31229943,398790306
19,4000,8086044,7559,117696824,195243107,92770,1193637,2423,6882204,2779796,3882731,454712,22863,31900263,35672028,0,0,31474885,390504945
19,4100,8895234,7988,124203807,262122890,148351,784891,3854,13411380,5833005,6179858,77605,18549,42370047,33240599,0,0,24032656,311602583
19,4200,10380205,8931,132329751,272062769,144363,707514,3455,11514855,4873786,5134769,64695,23287,41939655,39329531,16,0,29270606,372410851
19,4300,8601123,7074,110233341,232005777,145266,654017,3735,13106055,5761389,6027497,76004,16908,45867195,39425420,0,0,24797556,310760795
19,4400,10377239,8756,131793868,274740701,150477,771468,3857,13031155,5272635,5275343,70024,27166,38247267,32831954,8,0,28781535,370752223
19,4500,9561043,7928,111182962,231234531,128255,647091,3348,12039646,5478924,5984539,79220,16876,45927541,39399883,0,0,28946685,360734347
19,4600,9401269,8192,131008898,273119199,156713,774297,3953,13728536,5868199,6062192,74252,14591,39736816,32813739,0,0,24445626,321548406
19,4700,10299325,8565,128113444,259355421,144259,621653,3484,11352943,4826418,5054016,68618,15817,44342212,39207258,0,0,29547820,370264978
19,4800,6121873,5996,112796877,178220549,94371,1131535,4009,10562693,3895819,4341904,230880,17679,30909810,25350173,0,0,26077894,314427361
19,4900,5320470,5829,129851897,141655039,59649,1559182,3785,6736487,1528903,1928325,169664,12801,19775364,18081910,31,0,32797175,380137099
19,5000,7316142,6263,109161106,184869489,96342,941532,3526,10045904,4075243,4527979,124421,16091,38344965,32804667,0,0,28704652,342246932
19,5100,9860108,8698,131578088,272183659,165401,750913,3997,13677865,5659169,5634206,74060,16105,37959972,32470320,0,0,26291723,338332278
19,5200,10343145,8467,120824263,247569796,129645,648153,3334,11581470,4995135,5417297,77785,28595,45634326,39059179,7,0,28907683,371252952
19,5300,8596911,7696,120457749,256088334,145930,778327,4004,13938529,5897389,6123265,76381,17350,43136865,33911973,7,0,23964155,309329204
19,5400,10324217,8691,131528726,274922396,147069,724340,3672,12146871,4908609,5095306,65746,16346,40608994,37650992,0,0,29110782,370109265
19,5500,6908618,6214,108861995,183199930,115653,889557,3673,11060985,4635093,5052722,144475,16176,34233594,30390326,0,0,26867758,322767560
19,5600,5325134,5714,129261071,141168424,60222,1584607,4006,7194900,2046553,2911259,292849,10369,9815633,11227056,0,0,31216129,367654070
19,5700,5031787,6307,111116101,120323458,48275,1324422,3338,6347741,2035646,3122034,361785,17960,11807726,13468663,0,0,32378091,375276712
19,5800,4667673,5190,124983632,137392339,61537,1582970,4190,7378675,2228501,3293351,359528,16673,9883783,11241587,0,0,27155723,316966615
19,5900,5276843,5500,128536685,135735319,58530,1433559,3601,6136750,1853125,2741448,316710,17122,11822886,13492444,0,0,32620380,377716747
19,6000,4651398,5060,108090916,124375878,45504,1293488,3894,7418157,2277337,3163914,303913,16335,16248176,15192280,0,0,25110553,333185472
19,6100,5372731,5548,129475121,137997761,52600,1122385,2997,3650727,1899499,2697896,274828,15176,22472342,24626927,0,0,29202049,383769045
19,6200,4039847,3779,70006105,89308836,51369,1464439,3793,6994479,2192002,3201382,362314,23245,23129065,19597890,0,0,24868089,319285502
19,6300,5306308,6173,124070618,139883716,52816,1152972,1995,3906884,1656815,2682657,263493,15068,20129720,19625835,0,0,25671165,384713636
19,6400,4467465,4642,102843556,113892011,53904,1000917,3332,7068973,2150834,3215166,325904,20572,23482375,15822715,0,0,26309676,327900306
19,6500,5144086,4638,104550009,120019379,58380,1449946,3188,5899340,1988380,2875337,307387,18413,19836497,19250688,0,0,29113742,355037576
19,6600,4786491,5260,99832666,113226467,41222,1047174,3451,3715108,2171993,3034336,310031,23050,24580198,20772350,0,0,26153733,364834828
19,6700,4947707,5699,129172273,141694745,58535,1589561,3979,4377456,2182140,3146219,332147,19439,20009386,16941709,0,0,27547128,335793087
19,6800,5322604,5457,122713595,131269744,52731,1314540,3237,3664488,1825848,2809309,322677,18520,23409971,20346410,0,0,32453995,379304762
19,6900,4431004,4630,114200174,128271574,60507,1529256,4000,4388630,2208402,3247354,359212,17881,22987140,18505982,0,0,27300070,315710630
19,7000,5321110,5759,129157706,141402069,65802,1437655,3651,3583871,1831392,2612178,288033,15733,20485690,18890411,0,0,32447861,378847612
19,7100,4533044,4566,107660965,118096706,50141,1380630,3661,4403713,2186961,3254615,359064,18113,23645630,20381462,0,0,29844821,338980990
19,7200,5241320,5325,129160715,141614605,58991,1583794,4156,4394406,2103519,2981960,314287,15154,19708923,16975308,0,0,29931191,355626037
19,7300,5209678,5193,116000812,125124325,53235,1272289,3450,3661412,1913151,2975095,343965,18129,23654604,20397527,0,0,32713588,378052072
19,7400,4505611,5421,120767878,134146169,57585,1598571,4104,4400705,2188840,3246920,364615,20141,21763707,17095592,0,0,27243222,314453369
19,7500,5319749,5412,129195440,139532268,52420,1410899,3549,3790559,1804243,2684694,297752,17323,21702646,19259264,0,0,32107114,378444633
19,7600,4468832,3259,75523514,91519481,49795,1174328,3742,7140722,2161449,3237470,334180,24650,23822308,13666701,0,0,25619313,320746822
19,7700,5341554,4504,96827683,112719342,55464,1208348,3910,6884731,1983799,2728880,244707,19757,19810514,11461289,0,0,29338027,381508534
19,7800,4854908,4925,108513077,116480718,47053,1144577,3301,6300145,2139220,3099282,308317,19925,23513431,13566841,0,0,29213191,376752769
19,7900,4727774,5388,127000763,137149537,56679,1373506,3950,7196789,2297870,3184309,288887,16960,20473162,11266139,7,0,24375302,333231236
19,8000,5213702,5503,125409568,131064441,52320,1213322,3329,6001856,1915686,2685139,262958,18675,22674286,13595544,0,0,29138802,387692586
19,8100,4365519,4922,110386381,122831546,51932,1315903,3846,7185581,2288120,3194119,305088,19826,23567638,12465781,7,8,24383658,322471748
19,8200,5268380,5527,128954068,139602537,52551,1255800,3319,5648453,1932053,2665132,272078,15296,19700056,12546636,0,0,30207173,384435828
19,8300,4632455,4631,107682135,118178667,46097,1245968,3083,4746121,2126363,3242785,362646,19962,23770182,13848848,14,35,30773237,346979882
19,8400,5039301,5665,128399292,139946310,68516,1447378,3894,5737416,2148806,3001779,303352,17950,19658429,11450820,14,17,27144704,347122087
19,8500,5372343,4343,87224082,100703919,43855,1043483,3240,6077286,1791864,2867493,281054,23694,24005733,20968089,0,0,29601894,382751455
19,8600,4479559,3836,107052701,123006955,54495,1280721,4050,7326267,2105110,3238391,309771,22169,22582523,18243715,0,0,25033971,318529933
19,8700,5347368,4331,118737122,133343836,56834,1197478,3721,6405266,1736264,2684056,261962,20036,21072914,19991859,0,0,29898539,381649327
19,8800,4460611,3421,53975058,71087244,40509,1162883,3568,6985489,2082664,3223441,314071,23200,23763369,20919170,0,0,26363904,331371610
19,8900,5365891,5300,64857988,85605802,39964,1288897,3917,7143930,1942708,2875250,261442,19961,19895547,17533871,0,0,28674994,368978956
19,9000,5090025,4926,54076695,71240788,32322,1074854,3231,6216435,1878782,3037056,308727,25390,23849103,20925049,0,0,29954644,380237751
19,9100,4667935,5000,64934336,84384093,44737,1254240,4034,7169398,2119353,3194507,333155,21587,21312097,18030708,0,0,25402665,315932631
19,9200,5307649,5620,129463368,137724166,53760,1246557,2786,3558813,1788531,2594872,295974,17720,22302320,26128479,35,44,32180162,377156764
19,9300,4416028,4562,107877316,122827401,54583,1490744,3048,4368431,2153818,3230627,360314,19546,23655725,27371570,7,17,27024416,314111881
19,9400,5304726,5471,129510622,142027057,58604,1594099,3007,3901586,1894716,2707381,299404,16223,19775173,23733466,56,62,32367696,377406054
19,9500,4788034,4619,108014225,118107411,50702,1280255,2492,4087709,2052782,3212252,352620,20083,23669032,27907843,56,26,31748928,356038800
2,100,9909955,54240,106491852,100159403,1550567,2694812,4626041,4601285,967984,1416527,1596051,33608,13829853,18137780,0,1027,34200083,276558582
2,200,4846951,11610,112984941,141456220,115987,303113,2520,1536149,1232099,1466722,1262,16582,6893140,9231774,0,0,28553187,392786952
2,300,4053743,10594,110894576,143714833,128439,366091,2946,2270735,1964824,2019892,758,19324,6476722,8281618,0,0,24421764,331979296
2,400,4456750,11924,123156014,156735728,143267,301262,2737,4144062,3609557,3708198,485,8821,4501399,6887458,9,0,30734890,391225261
2,500,3681403,9884,103596218,128159436,189599,406928,2751,4096864,3915758,4580218,716,8873,4418261,5654904,0,0,29103273,347725459
2,600,850917,8401,124331716,126878034,414215,1422424,2999,3625517,2142872,3613862,1207,6233,3572930,3643909,0,0,38350616,329619755
2,700,11628839,18547,112243724,148534311,116248,1116951,2513,4662090,3544933,5261270,929,9361,7532245,7416900,0,0,34743988,385116148
2,800,11987853,33039,116080347,166720589,123933,1544192,6128615,4306436,1632152,2659558,666838,10238,22507308,12686683,0,0,21048635,325194511
2,900,6755875,19933,125486985,223015376,118846,395940,2647,2187948,1741995,2195477,818,12646,9248485,6259825,0,9,34433952,382808771
2,1000,7352776,18888,105495989,258480461,64157,345771,2850,4062277,3921395,4553558,796,19367,14119764,9096421,0,0,30513404,340683235
2,1100,2072223,9597,124676070,141760838,38229,398912,3128,4057954,3497950,3892834,948,9816,5932675,3898507,0,0,31148887,366071065
2,1200,1916618,8215,108198797,91211689,646337,2146749,2642,2494161,410594,2981121,1859,10630,6331474,4333476,0,0,54292798,298393181
2,1300,12636166,25726,120558537,170212447,81365,1597157,3147935,5310950,3245857,4589959,232274,10477,17488585,10506434,0,0,26135696,335956935
2,1400,10541488,24611,124421500,166058200,65641,1447498,234213,2694236,1111193,1812422,389832,10100,13954953,14742132,0,0,23790834,413998266
2,1500,3999581,9530,103995556,134126654,35879,268027,2857,1837071,1571217,1905448,833,10291,7135915,6170326,0,0,25194330,296505470
2,1600,4474126,11475,124674806,155024961,40106,220050,2957,2843141,2411480,2567387,824,10161,5601253,4020857,7,9,28326836,298410419
2,1700,3387891,10006,104108573,127096703,28873,177196,2558,3853529,3886721,4359603,1016,13921,6286087,4870698,0,0,25561054,227339345
2,1800,1694100,9450,124751257,144062187,37254,359946,3031,4137617,3705328,4098921,836,11738,5774009,4040566,0,0,23302792,268077914
2,1900,1387913,8499,121326605,108424651,552922,1887115,2559,2605797,761741,2735130,1575,11214,5227850,3844298,0,0,60059071,287813897
2,2000,13520361,24812,92167822,139925558,74182,1451884,3101232,5487061,3606359,5017349,213596,9550,15892028,12645411,0,0,24120576,346246308
2,2100,8779253,20557,94014186,135307750,53701,1427899,3159437,3255330,1183011,1962998,625017,8571,12854575,16703513,0,0,24302227,430744135
2,2200,3199676,6135,68166522,93884144,34225,251963,2790,1695544,1491450,1903096,981,11512,6816008,8481404,0,0,29328343,378277476
2,2300,4354182,8671,79017072,108949364,30240,205095,3131,2770918,2551997,2723089,968,9800,5380661,6049436,15,8,26682975,366641657
2,2400,4429603,11123,76908143,102769422,21900,145506,2515,3612352,3516227,3965264,1028,12262,6198064,7062247,7,8,31046182,404302110
2,2500,2371971,13007,93810646,187895452,54779,783743,3179,6148778,5359154,6447456,698,15283,10464811,14050458,0,0,29144333,321576316
2,2600,14852717,40344,129545756,295470505,186927,2484569,3768185,7694407,3963070,5760945,552219,17672,26937823,41402472,0,0,40692511,355204888
2,2700,6035775,14122,96736127,199371028,60770,387988,2785,2867372,2648036,3055934,2682,19999,9965660,13681055,0,0,28827150,371994740
2,2800,4067074,9753,80300375,112842343,31248,216975,3014,3454928,3079162,3164098,2443,14184,5313017,5809167,0,0,25400787,397240927
2,2900,4502957,5354,53746172,80184887,23893,169950,2513,3497794,3519958,3926695,2380,14443,6127873,7505825,0,0,28135059,420336262
2,3000,1993258,6577,97477942,120221263,36165,319446,3015,3955544,3685168,4165128,2476,14530,6028465,6479166,0,0,24124255,337341906
2,3100,4582544,13102,65449234,94938154,27053,541005,2721,3733448,2952140,3662910,2206,12659,6814651,8198901,0,0,30055191,408437946
2,3200,23288352,44435,99512223,231500718,167688,2213912,3791450,6609622,3703436,4872420,433543,17398,24623608,37888218,0,0,25602615,303106132
2,3300,5105385,12425,131978167,171187413,218551,311601,2112,1328711,1374686,1738488,2625,14945,5601494,5563380,0,0,28918508,393368770
2,3400,4507073,12053,114423322,144277093,176307,337127,2538,1587467,2382118,2868297,3081,14236,6403925,7156725,0,0,30653397,397037367
2,3500,4063072,11151,127637515,159651984,136340,307014,2425,2914006,4272051,4655872,1765,11748,5377459,5570610,0,0,26823757,332663611
2,3600,2654814,10331,128237457,142472547,36296,184827,1542,2545654,3324903,3688103,1012,12518,5828610,5517023,0,0,33451599,384608398
2,3700,568784,5792,113065500,95070262,705574,1424175,2123,2729060,598000,2987205,1674,10626,4402914,2832935,7,0,56462345,219679015
2,3800,14087336,22513,133410118,173393723,195224,1250161,2713,4635526,2647374,3790982,804,8710,10116658,11132067,92,0,38026972,383498170
2,3900,10139171,29444,111114267,147412506,84977,1529158,4439385,3254737,1140026,1784689,412724,11842,17645236,14237474,168,0,24837700,330097487
2,4000,3873743,10838,89062076,122384208,189285,435808,2793,1732897,1274773,1679602,1055,9951,5761114,6352884,0,0,29385296,406453503
2,4100,2990822,7672,83600358,114587248,185578,416308,2899,2800779,2426669,2943677,1063,10283,6287017,7394752,7,8,24660601,332282484
2,4200,2847948,9561,117174053,150856122,217168,406671,2913,4471659,3789605,3996721,1114,11607,4962539,5501687,0,0,32186856,391037585
2,4300,2050452,6811,108562319,125115149,244276,746698,2701,3916929,3373839,4377177,1473,16170,5885018,6350725,0,0,37354518,356213150
2,4400,637030,6426,134242199,134394685,492210,1645967,3061,3700578,2049149,3592778,1197,11227,4695727,5013441,0,0,37950811,313364882
2,4500,11155849,25493,122056940,181570786,78003,1192032,2655,4995222,3627346,4751917,931,8286,14707682,15669386,0,0,28360271,298286463
2,4600,12425487,35187,125260042,264109284,119508,1437472,4068033,4516498,2513537,3385398,419024,12702,17476888,20986194,0,0,22703834,261385586
2,4700,9354617,23814,136889304,333665109,82361,414091,2900,3753764,3158916,3532771,684,13742,10709902,16315159,0,0,36013375,407710795
2,4800,3538594,13644,113751999,206008115,210808,725380,2741,4702881,3668933,4509818,1075,14109,8784499,11076331,0,0,34494370,327858331
2,4900,4564046,11992,135943634,153870532,345295,959378,2458,4508180,2665539,3931812,1347,11273,5298701,3823326,0,0,36328022,363300729
2,5000,17269584,35754,119719747,167380303,89993,1237409,1891304,4401997,2696867,3990985,406836,10976,21832203,15722091,0,0,28438522,397738362
2,5100,5681148,15027,129127850,171674025,80757,797564,1869,1743604,1564432,1880799,1030,11913,5822279,3882143,0,0,24315599,336824323
2,5200,7302935,18110,136465129,245155385,82435,348506,2106,2354046,2267697,2643786,733,12800,8762533,8871370,0,0,33479481,404014554
2,5300,3769454,10933,112512860,143915225,37165,214209,2954,4581380,3633975,3435848,512,10997,6327633,5965850,0,0,24338834,342008030
2,5400,2801471,11535,135296208,160025840,43228,388441,3067,4235385,3069222,2710655,653,9585,4348958,4510382,0,0,29353111,393790426
2,5500,7262193,17139,115828351,208050094,81953,1420420,2628,6807934,5356199,6469404,714,11282,9790675,10313917,0,0,37541505,382213792
2,5600,11446048,39132,134470397,267457233,165921,1777624,3911313,5062115,2301417,3214740,529645,13842,22680417,23741266,0,0,32232594,282527345
2,5700,4323467,12277,133266416,158369421,39855,272722,2654,1602510,1334067,1574015,2315,10617,5936771,5199046,0,0,20623659,253724249
2,5800,2812654,9825,114381530,143673424,32605,221094,3047,3354464,3109552,3409569,2559,10902,5933920,4106450,0,0,17890394,166192697
2,5900,5750116,17626,136095565,243746968,60354,465801,3119,4635007,3787356,3812134,2042,14864,7619346,9800282,14,0,28559681,301594772
2,6000,7361620,18132,114017000,236555779,75763,1487918,2767,7554421,6255078,8207093,2375,16413,12169973,17759173,7,0,38047380,368942181
2,6100,16895199,39428,135207905,197952772,117522,1733471,3184450,4362409,1919767,2162512,331809,6055,14756931,21243941,0,0,22896793,351770064
2,6200,5079318,12899,129099593,157197426,67717,282812,2588,1644294,1359612,1507638,2064,8647,4215764,5656653,7,8,29548840,404209274
2,6300,7239501,18453,119974926,261232864,78500,392406,3107,3351255,3040636,3501550,2322,15991,8807576,12184188,21,0,28717705,339972643
